338033784727420928	positive	nach der nächsten #BTW wird #Steinbrück Frauenbeauftragter der #SPD , der kann das .. nicht :-) siehe Wahlumfragen #heuteshow	nach die nah #BTW werden #Steinbrück Frauenbeauftragte die #SPD , die können die .. nicht :-) sehen Wahlumfrage #heuteshow	APPR ART ADJA NN VAFIN NN NN ART NN $, PRELS VMFIN ART NN PTKNEG $( VVIMP NN NN	5/MO 4/NK 4/NK 1/NK 0/-- 7/NK 5/SB 9/NK 7/AG 9/-- 12/SB 7/RC 14/NK 12/SB 18/NG 15/-- 14/-- 17/OA 17/OA	_ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium pers=2|num=sg|mood=imp case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl
325388121351024640	positive	wir sind hier immer zum appell im hof vor der show ; wie in #nordkorea RT @teufel100 : @domian gar keine und du ? ;-) #Domian	wir sein hier immer zu Appell in hof vor die Show ; wie in #nordkorea RT @teufel100 : @domian gar keine und du ? ;-) #Domian	PPER VAFIN ADV ADV APPRART NN APPRART PTKVZ APPR ART NN $. KOUS APPR NE NE CARD $. NN ADV PIAT KON PPER $. $( NN	2/SB 0/-- 2/MO 2/MO 2/MO 5/NK 6/MNR 9/MO 6/OP 11/NK 9/NK 11/-- 14/CM 11/MNR 14/NK 7/NK 16/NK 17/-- 18/-- 21/MO 19/-- 21/CD 22/CJ 23/-- 26/-- 24/--	case=nom|*=True|num=pl|pers=1 pers=1|num=pl|tense=pres|mood=ind _ _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ _ case=nom|gender=masc|num=sg _ case=nom|gender=fem|num=sg _ case=nom|*=True|num=sg|pers=2 _ EmoExpression::markable_2::Uncertain=false|EmoExpression::markable_2::Intensity=medium|EmoExpression::markable_2::Sarcasm=false|EmoExpression::markable_2::SubjectiveFact=false|EmoExpression::markable_2::Polarity=positive|EmoExpression::markable_2::EmoExpression=True case=nom|gender=neut|num=sg
326064130278703104	negative	@geeska_till hab noch einen : Oder Guido Westerwelle über das Lecken von Frauen :-)	@geeska_till haben noch eine : oder Guido Westerwelle über die Lecken von Frau :-)	ADJD VAIMP ADV PIS $. KON NE NN APPR ART NN APPR NN $(	0/-- 4/NK 4/MO 1/-- 4/-- 4/CD 8/PNC 6/CJ 8/MNR 11/NK 9/NK 11/PG 12/NK 13/--	pos=True _ _ case=acc|gender=masc|num=sg _ Sentiment::markable_168::Sentiment=True|Sentiment::markable_168::Sarcasm=false|Sentiment::markable_168::Polarity=negative|Sentiment::markable_168::Intensity=weak case=nom|Target::markable_169::Target=True|num=sg|Target::markable_169::Preferred=true|gender=masc|Sentiment::markable_168::Sentiment=True|Target::markable_169::Anaphref=empty case=nom|gender=masc|Sentiment::markable_168::Sentiment=True|num=sg|Target::markable_169::Target=True Sentiment::markable_168::Sentiment=True case=acc|gender=neut|Sentiment::markable_168::Sentiment=True|num=sg case=acc|gender=neut|Sentiment::markable_168::Sentiment=True|num=sg Sentiment::markable_168::Sentiment=True case=dat|gender=fem|Sentiment::markable_168::Sentiment=True|num=pl EmoExpression::markable_3::Intensity=medium|EmoExpression::markable_3::SubjectiveFact=false|EmoExpression::markable_3::EmoExpression=True|EmoExpression::markable_3::Polarity=positive|Sentiment::markable_168::Sentiment=True|EmoExpression::markable_3::Sarcasm=false|EmoExpression::markable_3::Uncertain=false
324598475092267009	positive	Die SPD Langenselbold nominiert einstimmig Bernd Kaltschnee zum Bürgermeisterkandidaten . Beste Wahl , bester Mann ! :-) http://t.co/cVdddW6SxV	die SPD Langenselbold nominieren einstimmig Bernd Kaltschnee zu Bürgermeisterkandidat . gut Wahl , gut Mann ! :-) http://t.co/cVdddW6SxV	ART NE NE VVFIN ADJD NE NN APPRART NN $. ADJA NN $, ADJA NN $. $( NE	2/NK 4/SB 2/NK 0/-- 4/MO 7/PNC 4/OA 7/MNR 8/NK 9/-- 12/NK 10/-- 12/-- 15/NK 12/CJ 15/-- 18/-- 16/--	case=nom|Sentiment::markable_170::Sentiment=True|Source::markable_171::Anaphref=empty|gender=fem|Sentiment::markable_170::Polarity=positive|Source::markable_171::Source=True|num=sg|Sentiment::markable_170::Sarcasm=false|Sentiment::markable_170::Intensity=medium case=nom|gender=fem|Sentiment::markable_170::Sentiment=True|num=sg|Source::markable_171::Source=True case=acc|gender=neut|Sentiment::markable_170::Sentiment=True|num=sg|Source::markable_171::Source=True EmoExpression::markable_173::Uncertain=false|Sentiment::markable_170::Sentiment=True|EmoExpression::markable_173::EmoExpression=True|mood=ind|EmoExpression::markable_173::Intensity=medium|EmoExpression::markable_173::Polarity=positive|EmoExpression::markable_173::Sarcasm=false|pers=3|num=sg|tense=pres|EmoExpression::markable_173::SubjectiveFact=true Sentiment::markable_170::Sentiment=True|pos=True case=nom|Sentiment::markable_170::Sentiment=True|num=sg|Target::markable_172::Target=True|Target::markable_172::Preferred=true|Target::markable_172::Anaphref=empty|gender=masc case=nom|gender=masc|Sentiment::markable_170::Sentiment=True|num=sg|Target::markable_172::Target=True case=dat|gender=neut|Sentiment::markable_170::Sentiment=True|num=sg case=dat|gender=neut|Sentiment::markable_170::Sentiment=True|num=sg Sentiment::markable_170::Sentiment=True Target::markable_100500260::Preferred=true|Sentiment::markable_4::Sentiment=True|EmoExpression::markable_5::EmoExpression=True|Target::markable_100500260::Anaphref=empty|Sentiment::markable_4::Sarcasm=false|EmoExpression::markable_5::Uncertain=false|num=sg|Sentiment::markable_4::Intensity=strong|case=nom|EmoExpression::markable_5::Intensity=strong|gender=fem|EmoExpression::markable_5::SubjectiveFact=false|Sentiment::markable_4::Polarity=positive|sup=True|EmoExpression::markable_5::Sarcasm=false|Target::markable_100500260::Target=True|EmoExpression::markable_5::Polarity=positive case=nom|gender=fem|num=sg|Sentiment::markable_4::Sentiment=True|Target::markable_100500260::Target=True Sentiment::markable_4::Sentiment=True case=nom|Sentiment::markable_4::Sentiment=True|Target::markable_100500261::Target=True|EmoExpression::markable_7::Intensity=strong|Target::markable_100500261::Anaphref=empty|EmoExpression::markable_7::EmoExpression=True|gender=masc|EmoExpression::markable_7::Sarcasm=false|EmoExpression::markable_7::SubjectiveFact=false|EmoExpression::markable_7::Polarity=positive|num=sg|sup=True|Target::markable_100500261::Preferred=true|EmoExpression::markable_7::Uncertain=false case=nom|gender=masc|num=sg|Sentiment::markable_4::Sentiment=True|Target::markable_100500261::Target=True Sentiment::markable_4::Sentiment=True Sentiment::markable_4::Sentiment=True|EmoExpression::markable_100500259::Sarcasm=false|EmoExpression::markable_100500259::Uncertain=false|EmoExpression::markable_100500259::Intensity=medium|EmoExpression::markable_100500259::SubjectiveFact=false|EmoExpression::markable_100500259::Polarity=positive|EmoExpression::markable_100500259::EmoExpression=True _
324653777305083904	positive	@Norellibelli Voreingenommen sind wir in Politik - und Gesellschaftsfragen alle :)	@Norellibelli voreingenommen sein wir in Politik - und Gesellschaftsfrage alle :)	NN ADJD VAFIN PPER APPR NN $( KON NN PIAT ADJA	0/-- 3/PD 1/-- 3/SB 3/MO 5/NK 6/-- 3/CD 8/CJ 11/NK 3/RS	case=nom|gender=masc|num=sg pos=True pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 _ case=acc|gender=fem|num=sg _ _ case=dat|gender=fem|num=pl case=nom|*=True|num=pl case=nom|EmoExpression::markable_9::Uncertain=false|EmoExpression::markable_9::Polarity=positive|EmoExpression::markable_9::Sarcasm=false|*=True|pos=True|EmoExpression::markable_9::SubjectiveFact=false|num=pl|EmoExpression::markable_9::Intensity=medium|EmoExpression::markable_9::EmoExpression=True
334784469531758593	negative	Morgen mal FNP lesen ;-) “ @JFroemmrich : Minister ohne Plan , ohne Konzept , nicht den Ansatz einer Idee #Rhein http://t.co/yDCaoyY0XF	morgen mal FNP lesen ;-) “ @JFroemmrich : Minister ohne Plan , ohne Konzept , nicht die Ansatz eine Idee #Rhein http://t.co/yDCaoyY0XF	ADV ADV NN VVINF $( ADJA NN $. NN APPR NN $, KOUI NN $, PTKNEG ART NN ART NN NE NE	4/MO 1/MO 4/OA 0/-- 4/-- 7/NK 4/SB 7/-- 8/-- 9/MNR 10/NK 11/-- 10/CJ 13/NK 14/-- 18/NG 18/NK 14/CJ 20/NK 18/AG 22/PNC 20/NK	_ _ case=nom|gender=fem|num=sg _ case=nom|EmoExpression::markable_10::Intensity=medium|gender=fem|EmoExpression::markable_10::EmoExpression=True|EmoExpression::markable_10::Uncertain=false|num=sg|EmoExpression::markable_10::Polarity=positive|EmoExpression::markable_10::Sarcasm=false|EmoExpression::markable_10::SubjectiveFact=false case=nom|gender=fem|num=sg|pos=True case=nom|Source::markable_175::Source=True|Sentiment::markable_174::Sentiment=True|Sentiment::markable_174::Polarity=negative|gender=fem|Sentiment::markable_174::Intensity=medium|num=sg|Source::markable_175::Anaphref=empty|Sentiment::markable_174::Sarcasm=false Sentiment::markable_174::Sentiment=True case=nom|num=sg|Target::markable_176::Anaphref=empty|Sentiment::markable_174::Sentiment=True|Target::markable_176::Preferred=true|Target::markable_176::Target=True|gender=masc Sentiment::markable_174::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_174::Sentiment=True Sentiment::markable_174::Sentiment=True Sentiment::markable_174::Sentiment=True case=acc|gender=neut|num=sg|Sentiment::markable_174::Sentiment=True Sentiment::markable_174::Sentiment=True Sentiment::markable_174::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_174::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_174::Sentiment=True case=gen|gender=fem|num=sg|Sentiment::markable_174::Sentiment=True case=gen|gender=fem|num=sg|Sentiment::markable_174::Sentiment=True case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
337427914440200192	positive	@xxjacky66 ich hab nicht gesagt das Sommer ist :) das war die FDP ;)))	@xxjacky66 ich haben nicht sagen die Sommer sein :) die sein die FDP ;)))	NN PPER VAIMP PTKNEG VVPP ART NN VAFIN ADJD PDS VAFIN ART NE ADJA	0/-- 11/SB 11/NK 5/NG 11/PD 7/NK 8/SB 5/PAR 10/MO 8/SB 1/-- 13/NK 14/OA 11/PD	case=nom|gender=fem|num=sg case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=past|mood=ind _ _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind EmoExpression::markable_11::Intensity=medium|EmoExpression::markable_11::Sarcasm=false|EmoExpression::markable_11::SubjectiveFact=false|EmoExpression::markable_11::Polarity=positive|EmoExpression::markable_11::EmoExpression=True|EmoExpression::markable_11::Uncertain=false|pos=True case=nom|gender=neut|num=sg pers=3|num=sg|tense=past|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|EmoExpression::markable_12::Uncertain=false|EmoExpression::markable_12::SubjectiveFact=false|gender=fem|EmoExpression::markable_12::EmoExpression=True|pos=True|num=sg|EmoExpression::markable_12::Polarity=positive|EmoExpression::markable_12::Sarcasm=false|EmoExpression::markable_12::Intensity=strong
319198403823271936	negative	Hat die #spd jetzt einen Kanzlerkandidaten ? :-) ' Mit Peer wird ' s schwer ' . http://t.co/oPhY3iLcbV	haben die #spd jetzt eine Kanzlerkandidat ? :-) ' mit Peer werden ' s schwer ' . http://t.co/oPhY3iLcbV	VAFIN ART NN ADV ART NN $. $( $( APPR NE VAFIN $( NN ADJD $( $. NE	0/-- 3/NK 1/SB 1/MO 6/NK 1/OA 6/-- 10/-- 8/-- 15/MO 10/NK 7/-- 12/-- 12/SB 12/PD 15/-- 16/-- 14/UC	pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ EmoExpression::markable_13::Polarity=positive|EmoExpression::markable_13::EmoExpression=True|EmoExpression::markable_13::Uncertain=false|EmoExpression::markable_13::Intensity=medium|EmoExpression::markable_13::Sarcasm=false|EmoExpression::markable_13::SubjectiveFact=false _ Sentiment::markable_177::Sarcasm=false|Sentiment::markable_177::Polarity=negative|Sentiment::markable_177::Sentiment=True|Sentiment::markable_177::Intensity=medium case=dat|Target::markable_178::Target=True|num=sg|Target::markable_178::Preferred=true|gender=neut|Sentiment::markable_177::Sentiment=True|Target::markable_178::Anaphref=empty pers=3|Sentiment::markable_177::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_177::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_177::Sentiment=True|pers=3 EmoExpression::markable_179::Uncertain=false|Sentiment::markable_177::Sentiment=True|pos=True|EmoExpression::markable_179::Polarity=negative|EmoExpression::markable_179::SubjectiveFact=false|EmoExpression::markable_179::Sarcasm=false|EmoExpression::markable_179::Intensity=medium|EmoExpression::markable_179::EmoExpression=True Sentiment::markable_177::Sentiment=True _ _
337330929221656576	positive	@Hannover_ETI Die Ecke wäre wohl auch meine Wahl , wenn ich in Hannover wohnen würde . :)	@Hannover_ETI die Ecke sein wohl auch mein Wahl , wenn ich in Hannover wohnen werden . :)	NN ART NN VAFIN ADV ADV PPOSAT NN $, KOUS PPER APPR NE VVINF VAFIN $. ADJA	0/-- 3/NK 4/SB 1/-- 4/MO 8/MO 8/NK 4/PD 8/-- 15/CP 15/SB 14/MO 12/NK 15/OC 4/MO 15/-- 16/--	case=nom|gender=neut|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=past|mood=subj _ _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ _ case=nom|*=True|num=sg|pers=1 _ case=dat|gender=neut|num=sg _ pers=3|num=sg|tense=past|mood=subj _ EmoExpression::markable_14::Polarity=positive|EmoExpression::markable_14::Sarcasm=false|EmoExpression::markable_14::SubjectiveFact=false|EmoExpression::markable_14::Uncertain=false|EmoExpression::markable_14::Intensity=medium|EmoExpression::markable_14::EmoExpression=True
324254378234085376	negative	@NikiScherak und wenns dem Stronach nimmer taugt Sandkasten - Politik zu spielen , dann ficht er das ganze wegen Sittenwidrigkeit an ... ;-)	@NikiScherak und wenns die Stronach nimmer taugen Sandkasten - Politik zu spielen , dann fechten er die ganz wegen Sittenwidrigkeit an ... ;-)	ADJD KON VVFIN ART NN ADV VVFIN NN $( NN PTKZU VVINF $, ADV VVFIN PPER ART ADJA APPR NN PTKVZ $. $(	0/-- 3/JU 1/-- 5/NK 3/DA 3/MO 8/NK 3/OA 8/-- 12/OA 12/PM 3/OC 12/-- 15/MO 3/CJ 15/SB 18/NK 15/OA 15/MO 19/NK 15/SVP 21/-- 22/--	pos=True Sentiment::markable_180::Polarity=negative|Sentiment::markable_180::Sentiment=True|Sentiment::markable_180::Sarcasm=false|Sentiment::markable_180::Intensity=medium pers=3|num=sg|tense=past|mood=ind|Sentiment::markable_180::Sentiment=True case=dat|gender=masc|num=sg|Sentiment::markable_180::Sentiment=True case=dat|num=sg|Sentiment::markable_180::Sentiment=True|Target::markable_181::Target=True|gender=masc|Target::markable_181::Anaphref=empty|Target::markable_181::Preferred=true Sentiment::markable_180::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_180::Sentiment=True case=acc|EmoExpression::markable_182::Sarcasm=false|EmoExpression::markable_182::Polarity=negative|gender=fem|EmoExpression::markable_182::Intensity=medium|num=pl|Sentiment::markable_180::Sentiment=True|EmoExpression::markable_182::SubjectiveFact=false|EmoExpression::markable_182::Uncertain=false|EmoExpression::markable_182::EmoExpression=True Sentiment::markable_180::Sentiment=True|EmoExpression::markable_182::EmoExpression=True case=acc|gender=fem|num=sg|Sentiment::markable_180::Sentiment=True|EmoExpression::markable_182::EmoExpression=True Sentiment::markable_180::Sentiment=True Sentiment::markable_180::Sentiment=True Sentiment::markable_180::Sentiment=True Sentiment::markable_180::Sentiment=True EmoExpression::markable_100500287::Polarity=negative|mood=ind|EmoExpression::markable_100500287::Sarcasm=false|EmoExpression::markable_100500287::SubjectiveFact=false|pers=3|num=sg|tense=pres|Sentiment::markable_180::Sentiment=True|EmoExpression::markable_100500287::Uncertain=false|EmoExpression::markable_100500287::Intensity=medium|EmoExpression::markable_100500287::EmoExpression=True case=nom|gender=masc|num=sg|Sentiment::markable_180::Sentiment=True|pers=3 case=acc|gender=neut|num=sg|Sentiment::markable_180::Sentiment=True case=acc|gender=neut|num=sg|pos=True|Sentiment::markable_180::Sentiment=True Sentiment::markable_180::Sentiment=True EmoExpression::markable_100500262::EmoExpression=True|EmoExpression::markable_100500262::Uncertain=false|EmoExpression::markable_100500262::SubjectiveFact=false|gender=fem|EmoExpression::markable_100500262::Polarity=negative|*=True|EmoExpression::markable_100500262::Intensity=weak|num=sg|Sentiment::markable_180::Sentiment=True|EmoExpression::markable_100500262::Sarcasm=false Sentiment::markable_180::Sentiment=True Sentiment::markable_180::Sentiment=True EmoExpression::markable_15::Polarity=positive|Sentiment::markable_180::Sentiment=True|EmoExpression::markable_15::EmoExpression=True|EmoExpression::markable_15::SubjectiveFact=false|EmoExpression::markable_15::Intensity=medium|EmoExpression::markable_15::Sarcasm=false|EmoExpression::markable_15::Uncertain=false
