367241736721944576	positive	NEWS : Hupen gegen Nazis - Popo - Aufforderung bei der Gegen - Demo zum NPD - Aufmarsch am Hauptbahnhof Hamburg %PosSmiley %Link	NEWS : Hupe|Hupen gegen Nazi - Popo - Aufforderung bei die gegen - Demo zu NPD - Aufmarsch an Hauptbahnhof Hamburg %PosSmiley %Link	NN $. NN APPR NN $( NN $( NN APPR ART APPR $( NN APPRART NE $( NN APPRART NN NE ITJ XY	0/-- 1/-- 1/PAR 3/MNR 4/NK 5/-- 3/CJ 7/-- 7/APP 9/MNR 14/NK 14/NK 12/-- 10/NK 14/MNR 15/NK 16/-- 16/APP 18/MNR 19/NK 20/NK 20/NK 0/--	case=nom|gender=fem|num=sg _ case=nom|Sentiment::markable_100500260::Polarity=positive|Sentiment::markable_100500260::Intensity=medium|gender=fem|EmoExpression::markable_100500417::Polarity=negative|Sentiment::markable_100500260::Sentiment=True|EmoExpression::markable_100500417::Sarcasm=false|num=pl|EmoExpression::markable_100500417::Uncertain=false|EmoExpression::markable_100500417::Intensity=medium|Sentiment::markable_100500260::Sarcasm=false|EmoExpression::markable_100500417::SubjectiveFact=true|EmoExpression::markable_100500417::EmoExpression=True Sentiment::markable_100500260::Sentiment=True case=acc|EmoExpression::markable_100500262::EmoExpression=True|EmoExpression::markable_100500262::Uncertain=false|EmoExpression::markable_100500262::Sarcasm=false|Target::markable_100500263::Preferred=true|EmoExpression::markable_100500262::SubjectiveFact=false|gender=masc|EmoExpression::markable_100500262::Polarity=negative|Sentiment::markable_100500260::Sentiment=True|Target::markable_100500263::Anaphref=empty|num=sg|EmoExpression::markable_100500262::Intensity=strong|Target::markable_100500263::Target=True _ case=acc|gender=neut|num=sg _ case=acc|gender=fem|num=sg _ case=dat|gender=fem|num=sg _ _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=nom|gender=neut|num=sg case=nom|EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|gender=neut|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|pos=True|num=sg|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Intensity=medium case=nom|gender=neut|num=sg
351392879643594753	positive	Läuft ! %PosSmiley Wer meint , die piraten hätten noch nichts umgesetzt , möge das bitte lesen %PosSmiley %Link	laufen ! %PosSmiley wer meinen , die Pirat haben noch nichts umsetzen , mögen die bitte lesen %PosSmiley %Link	VVFIN $. ITJ PWS VVFIN $, ART NN VAFIN ADV PIS VVPP $, VMFIN PDS ADV VVINF ITJ XY	0/-- 1/-- 1/DM 5/SB 0/-- 5/-- 8/NK 9/SB 5/OC 12/MO 12/OA 9/OC 12/-- 9/CJ 17/OA 14/MO 14/OC 17/NK 18/NK	EmoExpression::markable_100500418::Polarity=positive|mood=ind|EmoExpression::markable_100500418::Intensity=medium|EmoExpression::markable_100500418::SubjectiveFact=false|EmoExpression::markable_100500418::EmoExpression=True|pers=3|EmoExpression::markable_100500418::Uncertain=false|num=sg|tense=pres|EmoExpression::markable_100500418::Sarcasm=false _ Sentiment::markable_100500264::Sentiment=True case=nom|gender=masc|Sentiment::markable_100500264::Sentiment=True|num=sg pers=3|Sentiment::markable_100500264::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_100500264::Sentiment=True case=acc|Target::markable_100500266::Preferred=true|num=pl|Target::markable_100500266::Anaphref=empty|gender=fem|Sentiment::markable_100500264::Sentiment=True|Target::markable_100500266::Target=True case=acc|gender=fem|Sentiment::markable_100500264::Sentiment=True|num=pl|Target::markable_100500266::Target=True pers=3|Sentiment::markable_100500264::Sentiment=True|num=pl|tense=past|mood=subj Sentiment::markable_100500264::Sentiment=True gender=neut|Sentiment::markable_100500264::Sentiment=True|*=True Sentiment::markable_100500264::Sentiment=True Sentiment::markable_100500264::Sentiment=True pers=3|Sentiment::markable_100500264::Sentiment=True|num=sg|tense=pres|mood=subj case=nom|gender=neut|Sentiment::markable_100500264::Sentiment=True|num=sg Sentiment::markable_100500264::Sentiment=True Sentiment::markable_100500264::Sentiment=True EmoExpression::markable_3::Intensity=medium|EmoExpression::markable_3::SubjectiveFact=false|EmoExpression::markable_3::EmoExpression=True|EmoExpression::markable_3::Polarity=positive|Sentiment::markable_100500264::Sentiment=True|EmoExpression::markable_3::Sarcasm=false|EmoExpression::markable_3::Uncertain=false _
373384251946725378	mixed	Mein Kurdistan Artikel wurde rund 500x in 2 Tagen auf fb empfohlen %PosSmileyafür leidet die Piraten Arbeit %NegSmiley	mein Kurdistan Artikel werden rund 500x in 2 Tag auf fb empfehlen %PosSmileyafür leiden die Pirat Arbeit %NegSmiley	PPOSAT NE NN VAFIN ADV ADJD APPR CARD NN APPR NN VVPP NN VVFIN ART NN NN ITJ	3/NK 3/PNC 4/SB 0/-- 6/MO 12/MO 12/MO 9/NK 7/NK 12/MO 10/NK 14/MO 12/OA 4/OC 16/NK 14/OA 16/NK 14/DM	case=nom|Target::markable_100500267::Target=True|Target::markable_100500267::Preferred=true|Sentiment::markable_5::Polarity=positive|Sentiment::markable_5::Sarcasm=false|Target::markable_100500267::Anaphref=empty|Sentiment::markable_5::Intensity=medium|gender=masc|Sentiment::markable_5::Sentiment=True|num=sg case=nom|gender=masc|num=sg|Sentiment::markable_5::Sentiment=True|Target::markable_100500267::Target=True case=nom|gender=masc|num=sg|Sentiment::markable_5::Sentiment=True|Target::markable_100500267::Target=True pers=3|num=sg|tense=past|mood=ind|Sentiment::markable_5::Sentiment=True Sentiment::markable_5::Sentiment=True|pos=True Sentiment::markable_5::Sentiment=True|pos=True Sentiment::markable_5::Sentiment=True Sentiment::markable_5::Sentiment=True case=dat|gender=masc|num=pl|Sentiment::markable_5::Sentiment=True Sentiment::markable_5::Sentiment=True case=acc|gender=neut|num=sg|Sentiment::markable_5::Sentiment=True EmoExpression::markable_100500268::Polarity=positive|EmoExpression::markable_100500268::EmoExpression=True|EmoExpression::markable_100500268::Uncertain=false|EmoExpression::markable_100500268::Intensity=medium|Sentiment::markable_5::Sentiment=True|EmoExpression::markable_100500268::Sarcasm=false|EmoExpression::markable_100500268::SubjectiveFact=false case=acc|num=sg|Sentiment::markable_9::Intensity=medium|Sentiment::markable_9::Sentiment=True|Sentiment::markable_9::Sarcasm=false|gender=neut|Sentiment::markable_9::Polarity=negative EmoExpression::markable_122::Polarity=negative|EmoExpression::markable_122::SubjectiveFact=false|mood=ind|EmoExpression::markable_122::Sarcasm=false|EmoExpression::markable_122::Intensity=medium|EmoExpression::markable_122::Uncertain=false|EmoExpression::markable_122::EmoExpression=True|pers=3|num=sg|tense=pres|Sentiment::markable_9::Sentiment=True case=acc|num=pl|Target::markable_121::Target=True|Target::markable_121::Preferred=true|Sentiment::markable_9::Sentiment=True|Target::markable_121::Anaphref=empty|gender=masc case=acc|gender=masc|num=pl|Target::markable_121::Target=True|Sentiment::markable_9::Sentiment=True case=nom|gender=fem|num=sg|Target::markable_121::Target=True|Sentiment::markable_9::Sentiment=True case=nom|gender=fem|num=sg
368340769675149312	positive	' ' Die meisten Wähler würden sich noch umstimmen lassen ' ' . Na , dann ist ja noch alles drin ! %PosSmiley Wann war das anders ?	' ' die meist Wähler werden sich noch umstimmen lassen ' ' . na , dann sein ja noch alle drin ! %PosSmiley wann sein die anders ?	$( $( ART PIAT NN VAFIN PRF ADV VVINF VVINF $( $( $. ITJ $, ADV VAFIN ADV ADV PIS PTKVZ $. ITJ PWAV VAFIN PDS ADV $.	3/-- 1/-- 5/NK 5/NK 6/SB 0/-- 9/OA 10/MO 10/OC 6/OC 10/-- 11/-- 12/-- 20/NK 14/-- 17/MO 0/-- 17/MO 17/MO 17/SB 17/MO 21/-- 21/NK 25/PD 0/-- 25/SB 25/MO 27/--	_ _ case=nom|*=True|num=pl case=nom|*=True|num=pl case=nom|gender=masc|num=pl pers=3|num=pl|tense=past|mood=subj case=acc|pers=3|num=pl _ _ _ _ _ _ _ _ _ pers=3|num=sg|tense=pres|mood=ind _ _ case=acc|gender=neut|num=sg _ _ EmoExpression::markable_10::Uncertain=false|EmoExpression::markable_10::Polarity=positive|EmoExpression::markable_10::Sarcasm=false|EmoExpression::markable_10::Intensity=medium|EmoExpression::markable_10::EmoExpression=True|EmoExpression::markable_10::SubjectiveFact=false _ pers=3|num=sg|tense=past|mood=ind case=nom|gender=neut|num=sg _ _
381056201175621632	positive	Die FDP Sachsen - Sommertour bei mir Zuhause in Radebeul . Traumschön %PosSmiley %Link	die FDP Sachsen - Sommertour bei ich Zuhause in Radebeul . Traumschön %PosSmiley %Link	ART NE NE $( NN APPR PPER NN APPR NN $. ADJD ITJ XY	3/NK 3/PNC 0/-- 3/-- 3/APP 5/MNR 8/NK 6/NK 8/MNR 9/NK 10/-- 14/NK 12/DM 0/--	case=nom|Target::markable_12::Target=True|num=sg|Target::markable_12::Anaphref=empty|gender=fem|Target::markable_12::Preferred=true case=nom|gender=fem|Target::markable_12::Target=True|num=sg case=nom|gender=neut|Target::markable_12::Target=True|num=sg Target::markable_12::Target=True case=nom|Target::markable_12::Target=True|gender=fem|Sentiment::markable_11::Polarity=positive|num=sg|Sentiment::markable_11::Intensity=medium|Sentiment::markable_11::Sentiment=True|Sentiment::markable_11::Sarcasm=false Target::markable_12::Target=True|Sentiment::markable_11::Sentiment=True case=dat|pers=1|Target::markable_12::Target=True|num=sg|*=True|Sentiment::markable_11::Sentiment=True case=acc|gender=masc|Target::markable_12::Target=True|num=pl|Sentiment::markable_11::Sentiment=True Target::markable_12::Target=True|Sentiment::markable_11::Sentiment=True case=dat|gender=neut|Target::markable_12::Target=True|num=sg|Sentiment::markable_11::Sentiment=True Sentiment::markable_11::Sentiment=True EmoExpression::markable_13::EmoExpression=True|pos=True|EmoExpression::markable_13::SubjectiveFact=false|EmoExpression::markable_13::Polarity=positive|EmoExpression::markable_13::Uncertain=false|EmoExpression::markable_13::Intensity=strong|EmoExpression::markable_13::Sarcasm=false|Sentiment::markable_11::Sentiment=True EmoExpression::markable_14::Polarity=positive|EmoExpression::markable_14::Sarcasm=false|EmoExpression::markable_14::SubjectiveFact=false|EmoExpression::markable_14::Uncertain=false|EmoExpression::markable_14::EmoExpression=True|EmoExpression::markable_14::Intensity=medium|Sentiment::markable_11::Sentiment=True _
362162235637903360	negative	Lasst uns den Bundestag bürsten ! Das verfilzt sonst noch mehr %PosSmiley %Link / bo	lassen wir die Bundestag bürsten ! die verfilzen sonst noch mehr %PosSmiley %Link / bo	VVFIN PPER ART NN VVINF $. PDS VVFIN ADV ADV PIAT ITJ XY $( ADJA	0/-- 1/DA 4/NK 5/OA 1/OC 5/-- 8/SB 0/-- 8/MO 11/MO 8/SB 15/NK 12/NK 13/-- 11/MO	pers=3|Sentiment::markable_100500269::Sentiment=True|num=sg|tense=pres|mood=ind case=dat|*=True|num=pl|Sentiment::markable_100500269::Sentiment=True|pers=1 case=acc|gender=masc|num=sg|Sentiment::markable_100500269::Sentiment=True case=acc|Sentiment::markable_100500269::Sentiment=True|num=sg|Target::markable_126::Preferred=true|gender=masc|Target::markable_126::Anaphref=empty|Target::markable_126::Target=True Sentiment::markable_100500269::Sentiment=True Sentiment::markable_100500269::Sentiment=True case=nom|Target::markable_124::Anaphref=markable_126|Sentiment::markable_16::Intensity=medium|gender=neut|Sentiment::markable_16::Sentiment=True|Target::markable_124::Preferred=true|Sentiment::markable_16::Sarcasm=true|num=sg|Target::markable_124::Target=True|Sentiment::markable_16::Polarity=negative EmoExpression::markable_100500419::SubjectiveFact=true|EmoExpression::markable_100500419::Intensity=medium|EmoExpression::markable_100500419::Sarcasm=false|mood=ind|EmoExpression::markable_100500419::EmoExpression=True|EmoExpression::markable_100500419::Uncertain=false|Sentiment::markable_16::Sentiment=True|pers=3|EmoExpression::markable_100500419::Polarity=negative|num=sg|tense=pres Sentiment::markable_16::Sentiment=True Sentiment::markable_16::Sentiment=True *=True|Sentiment::markable_16::Sentiment=True EmoExpression::markable_15::Intensity=medium|EmoExpression::markable_15::SubjectiveFact=false|*=True|Sentiment::markable_16::Sentiment=True|EmoExpression::markable_15::Uncertain=false|EmoExpression::markable_15::Polarity=positive|EmoExpression::markable_15::EmoExpression=True|EmoExpression::markable_15::Sarcasm=true *=True _ case=nom|gender=fem|num=pl|pos=True
376356101673197568	positive	Die Linke OB steht staunend dabei als unser Fraktionsbus weggeholt wird . Hier sind alle gleich %PosSmiley fb ...	die link OB stehen staunend dabei als unser Fraktionsbus wegholen werden . hier sein alle gleich %PosSmiley fb ...	ART ADJA NN VVFIN ADJD PAV KOKOM PPOSAT NN VVPP VAFIN $. ADV VAFIN PIS ADJD ITJ NN $.	3/NK 3/NK 4/SB 0/-- 4/MO 4/NK 11/CM 9/NK 11/SB 11/OC 2/CC 11/-- 14/MO 0/-- 14/SB 14/PD 18/NK 14/PD 18/--	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind pos=True _ _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ pers=3|num=sg|tense=pres|mood=ind _ Target::markable_20::Target=True|Sentiment::markable_19::Sentiment=True|Sentiment::markable_19::Sarcasm=false|Sentiment::markable_19::Polarity=positive|Target::markable_20::Anaphref=empty|Sentiment::markable_19::Intensity=medium|Target::markable_20::Preferred=true pers=3|Target::markable_20::Target=True|num=pl|tense=pres|mood=ind|Sentiment::markable_19::Sentiment=True case=nom|*=True|num=pl|Sentiment::markable_19::Sentiment=True|Target::markable_20::Target=True Target::markable_20::Target=True|pos=True|Sentiment::markable_19::Sentiment=True Sentiment::markable_19::Sentiment=True|EmoExpression::markable_18::EmoExpression=True|EmoExpression::markable_18::Uncertain=false|EmoExpression::markable_18::Polarity=positive|EmoExpression::markable_18::SubjectiveFact=false|EmoExpression::markable_18::Intensity=medium|EmoExpression::markable_18::Sarcasm=false pos=True _
382147809899601921	mixed	Och nee . Die einzig Vernünftige in dieser Partei :( Nach den Wahlschlappen : Schnarrenberger hört auf ...	Och nee . die einzig Vernünftige in dies Partei :( nach die Wahlschlappe : Schnarrenberger hören auf ...	NN VVFIN $. ART ADJD NN APPR PDAT NN ADJD APPR ART NN $. NE VVFIN PTKVZ $.	2/SB 0/-- 2/-- 6/NK 6/MO 16/SB 6/MNR 9/NK 7/NK 11/MO 16/MO 13/NK 11/NK 13/-- 16/SB 0/-- 16/SVP 17/--	case=nom|EmoExpression::markable_100500275::Sarcasm=false|gender=masc|EmoExpression::markable_100500275::SubjectiveFact=false|EmoExpression::markable_100500275::Polarity=negative|EmoExpression::markable_100500275::EmoExpression=True|num=sg|EmoExpression::markable_100500275::Uncertain=false|Sentiment::markable_100500272::Sentiment=True|EmoExpression::markable_100500275::Intensity=medium pers=3|num=sg|tense=pres|mood=subj|Sentiment::markable_100500272::Sentiment=True|EmoExpression::markable_100500275::EmoExpression=True Sentiment::markable_100500272::Sentiment=True case=nom|Target::markable_100500274::Target=True|Target::markable_100500274::Preferred=true|num=sg|Target::markable_100500274::Anaphref=empty|Sentiment::markable_100500272::Sentiment=True|gender=fem Target::markable_100500274::Target=True|Intensifier::markable_100500276::Intensifier=True|Sentiment::markable_100500272::Sentiment=True|Intensifier::markable_100500276::EmoExpressionRef=emo-expression:markable_24|pos=True|Intensifier::markable_100500276::Degree=medium case=nom|Target::markable_100500274::Target=True|Sentiment::markable_100500272::Sentiment=True|EmoExpression::markable_24::Sarcasm=false|gender=fem|pos=True|EmoExpression::markable_24::Intensity=medium|num=sg|EmoExpression::markable_24::Uncertain=false|EmoExpression::markable_24::Polarity=positive|EmoExpression::markable_24::EmoExpression=True|EmoExpression::markable_24::SubjectiveFact=false Sentiment::markable_100500272::Sentiment=True|Target::markable_100500274::Target=True case=dat|gender=fem|num=sg|Target::markable_100500274::Target=True|Sentiment::markable_100500272::Sentiment=True case=dat|gender=fem|num=sg|Target::markable_100500274::Target=True|Sentiment::markable_100500272::Sentiment=True EmoExpression::markable_22::Uncertain=false|EmoExpression::markable_22::Intensity=medium|EmoExpression::markable_22::Sarcasm=false|pos=True|EmoExpression::markable_22::EmoExpression=True|EmoExpression::markable_22::SubjectiveFact=false|Sentiment::markable_100500272::Sentiment=True|EmoExpression::markable_22::Polarity=negative _ case=dat|EmoExpression::markable_100500277::Sarcasm=false|EmoExpression::markable_100500277::Uncertain=false|EmoExpression::markable_100500277::Intensity=medium|gender=fem|EmoExpression::markable_100500277::SubjectiveFact=false|num=pl|EmoExpression::markable_100500277::Polarity=negative|EmoExpression::markable_100500277::EmoExpression=True case=dat|gender=fem|EmoExpression::markable_100500277::EmoExpression=True|num=pl _ case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind _ _
380790077829300224	neutral	aber die haben einen Piraten - Mode ! siehe Bild %PosSmiley AR	aber die haben eine Pirat - Mode ! sehen Bild %PosSmiley Ar	ADV PDS VAFIN ART NN $( NN $. VVIMP NN ITJ NN	2/MO 3/SB 0/-- 5/NK 3/OA 5/-- 3/OA 7/-- 0/-- 9/OA 12/NK 9/OA	_ case=nom|*=True|num=pl pers=3|num=pl|tense=pres|mood=ind case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=acc|gender=fem|num=sg _ pers=2|num=sg|mood=imp case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg|pos=True case=acc|gender=neut|num=sg
382429274525143040	positive	Und bis dahin gibt es ja die Piraten %PosSmiley	und bis dahin geben es ja die Pirat %PosSmiley	KON APPR PAV VVFIN PPER ADV ART NN ITJ	4/JU 4/MO 2/NK 0/-- 4/EP 4/MO 8/NK 4/OA 8/NK	_ _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl EmoExpression::markable_26::Sarcasm=false|EmoExpression::markable_26::EmoExpression=True|EmoExpression::markable_26::Uncertain=false|EmoExpression::markable_26::Intensity=medium|EmoExpression::markable_26::SubjectiveFact=false|EmoExpression::markable_26::Polarity=positive
